Num,District,Park_division,Park_name,Road_address ,Parcel_address,Park_overview,Park_area,Main_facility,Sporting_goods,Guidemap,Direction,Use_notes,Image,Park_number,Latitude,Longitude,Shortcut,Grade,Keyword
639,노원구,근린공원,한내근린공원,서울특별시 노원구 마들로 86 (월계동),,,20300,"분수, 체육시설, 조합놀이대, 화장실","거꾸로매달리기, 다리스트레칭, 롤링웨이스트, 스텝사이클, 스트레칭로라, 양팔줄당기기, 역기올리기, 워밍암, 윗몸일으키기, 입식헬스싸이클, 철봉, 체어풀, 크로스컨트리, 평행봉, 트위스트, 트윈트위스트, 허리돌리기 ",,,,,,37.62358838,127.0687815,,,운동
640,노원구,근린공원,장암지구근린공원,"서울특별시 노원구 누원로 18 (상계동, 수락리버시티4단지)",,,8075,"광장, 정자",,,,,,,37.68621485,127.0528721,,,
641,노원구,근린공원,영축산 시공원,서울특별시 노원구 광운로 141(월계동),서울특별시 노원구 월계 산108,,260500,"유아숲체험장, 광장 등","사이드스윙, 오금펴기, 윗몸일으키기, 등허리지압기, 스텝워킹, 허리돌리기, 숄더휠, 풀웨이트, 허리돌리기",,,,,,37.628348,127.0575391,,,운동
642,노원구,어린이공원,돌곶이어린이공원,서울특별시 노원구 석계로13길 23-10,,,954,"파고라, 조합놀이대","등허리지압기, 허리돌리기, 달리기",,,,,,37.61992005,127.0613566,,,운동
643,노원구,어린이공원,벼루어린이공원,서울특별시 노원구 광운로1길 24 (월계동),,,327,조합놀이대,,,,,,,37.6192413,127.0565444,,,
644,노원구,어린이공원,소곶네어린이공원,서울특별시 노원구 석계로13길 6-20,서울특별시 노원구 월계 411-47,,814,"조합놀이대, 의자, 철봉","노젓기운동, 역기올리기, 상체근육풀기, 허리돌리기, 공중걷기",,,,,,37.62101562,127.0614029,,,운동
645,노원구,어린이공원,연천내어린이공원,서울특별시 노원구 석계로15길 17,서울특별시 노원구 월계 411-50,,152,"조합놀이대, 의자, 흔들놀이",,,,,,,37.62238165,127.061115,,,
646,노원구,어린이공원,월계어린이공원,서울특별시 노원구 석계로13길 35,서울특별시 노원구 월계동 429-44,,858,"파고라, 의자","윗몸일으키기, 허리돌리기, 역기올리기",,,,,,37.62070966,127.0606867,,,운동
647,노원구,어린이공원,새나라어린이공원,서울특별시 노원구 동일로179길22 (공릉동),,,992.1,"조합놀이대, 의자","허리돌리기, 체스트프레스, 철봉, 공중걷기",,,,,,37.62204709,127.0727764,,,운동
648,노원구,어린이공원,해오라기어린이공원,서울특별시 노원구 동일로186길 53-26,서울특별시 노원구 공릉 503-17,,959.7,"파고라, 조합놀이대","달리기, 역기올리기, 허리돌리기, 공중걷기",,,,,,37.62562006,127.0761783,,,운동
649,노원구,어린이공원,옹달샘어린이공원,서울특별시 노원구 노원로1바길 6,서울특별시 노원구 공릉 270-4,,341,"조합놀이대, 그네, 의자","달리기, 파도타기",,,,,,37.62076239,127.080912,,,운동
650,노원구,어린이공원,나래어린이공원,서울특별시 노원구 동일로191가길 37,서울특별시 노원구 공릉동 380-4,,996.7,"파고라, 조합놀이대",,,,,,,37.62672266,127.0707238,,,
651,노원구,어린이공원,씨알어린이공원,서울특별시 노원구 동일로196길 26,서울특별시 노원구 공릉동 371-1,,991.3,"조합놀이대, 철봉, 의자",,,,,,,37.627948,127.0736069,,,
652,노원구,어린이공원,개미어린이공원,서울특별시 노원구 공릉로 115-1,서울특별시 노원구 공릉 589-4,,973.5,"조합놀이대, 의자, 음수대","상체근육풀기, 공중걷기, 파도타기, 허리돌리기",,,,,,37.62069588,127.0779947,,,운동
653,노원구,어린이공원,별빛어린이공원,서울특별시 노원구 동일로175길 39,서울특별시 노원구 공릉 690-1,,132.5,"조합놀이대, 의자",,,,,,,37.619274,127.0725563,,,
654,노원구,어린이공원,공작어린이공원,서울특별시 노원구 공릉로58나길 14 (하계동),,,255,"조합놀이대, 의자",파도타기,,,,,,37.63626045,127.0737465,,,운동
655,노원구,어린이공원,목련어린이공원,서울특별시 노원구 공릉로58다길 5,서울특별시 노원구 하계 167-12,,112,의자,,,,,,,37.636208,127.074429,,,
656,노원구,어린이공원,전주동어린이공원,서울특별시 노원구 한글비석로20길 10,서울특별시 노원구 중계 154-9,,288,"조합놀이대, 의자","역기올리기, 노젓기운동, 공중걷기",,,,,,37.6596536,127.0737198,,,운동
657,노원구,어린이공원,당현어린이공원,서울특별시 노원구 덕릉로83길 12,서울특별시 노원구 중계 154-7,,274,조합놀이대,"달리기, 노젓기, 허리돌리기",,,,,,37.66009258,127.074849,,,운동
658,노원구,어린이공원,무궁화어린이공원,서울특별시 노원구 한글비석로46길 44,서울특별시 노원구 상계 135-77,,561,"조합놀이대, 의자, 급수대","트윈워밍암, 크로스컨트리, 역기올리기, 스텝싸이클",,,,,,37.66547665,127.0692327,,,운동
659,노원구,어린이공원,샛말어린이공원,서울특별시 노원구 동일로242라길 15-4,서울특별시 노원구 상계동 1116-50,,331,"조합놀이대, 흔들의자","달리기, 온몸근육풀기, 파도타기, 트위스트머신, 공중걷기",,,,,,37.67626581,127.0576577,,,운동
660,노원구,어린이공원,호돌이어린이공원,서울특별시 노원구 동일로227길 86,서울특별시 노원구 상계 622,,1500.1,"미끄럼대, 그네, 조합놀이대, 음수대",,,,,,,37.67040454,127.0527248,,,
661,노원구,어린이공원,산철쭉어린이공원,서울특별시 노원구 동일로 1593,서울특별시 노원구 상계 625,,1500,"미끄럼대, 그네, 화장실",,,,,,,37.67070947,127.0557809,,,
662,노원구,어린이공원,삼들어린이공원,"서울특별시 노원구 동일로227길 86(상계동, 상계주공16단지아파트)",서울특별시 노원구 상계 623,,1500,"조합놀이대, 의자, 화장실","공중걷기, 허리돌리기, 온몸당겨올리기, 온몸밀어올리기, 허리흔들기",,,,,,37.67040454,127.0527248,,,운동
663,노원구,어린이공원,개나리어린이공원,"서울특별시 노원구 동일로 228길 23(상계동, 상계주공14단지아파트)",,,1506,"미끄럼대, 의자, 조합놀이대, 음수전","롤링웨이스트, 거꾸로매달리기, 트윈트위스트, 어깨근육풀기",,,,,,37.6698575,127.0587454,,,운동
664,노원구,어린이공원,봉숭아어린이공원,서울특별시 노원구 한글비석로 25길 22,서울특별시 노원구 상계 628,,1499.6,"미끄럼대, 그네, 조합놀이대","파도타기, 달리기, 허리돌리기",,,,,,37.66045227,127.0701075,,,운동
665,노원구,어린이공원,두루미어린이공원,"서울특별시 노원구 동일로227길 85(상계동, 상계주공11단지아파트)",서울특별시 노원구 상계 656-1,,3580,"미끄럼대, 의자, 화장실",,,,,,,37.66649445,127.0523458,,,
666,노원구,어린이공원,참새어린이공원,서울특별시 노원구 동일로227길 49(상계동),서울특별시 노원구 상계 652-3,,1500.1,"파고라, 의자",,,,,,,37.6659528,127.054659,,,
667,노원구,어린이공원,햇빛어린이공원,서울특별시 노원구 상계로 37길 36,서울특별시 노원구 상계 646,,1631.2,"조합놀이대, 음수대, 그네, 화장실","파도타기, 온몸올리기",,,,,,37.67163601,127.0802062,,,운동
668,노원구,어린이공원,종달새어린이공원,서울특별시 노원구 수락산로 131,서울특별시 노원구 상계동 636,,4051,"조합놀이대, 음수대, 파고라, 화장실","파도타기, 공중걷기, 달리기운동, 허리돌리기",,,,,,37.66826983,127.0625389,,,운동
669,노원구,어린이공원,상록수어린이공원,서울특별시 노원구 한글비석로 25길 19,서울특별시 노원구 상계 663,,2130,"미끄럼대, 파고라, 화장실","상체근육풀기, 공중걷기, 허리돌리기",,,,,,37.66040529,127.0703251,,,운동
670,노원구,어린이공원,반디어린이공원,서울특별시 노원구 노원로 564,서울특별시 노원구 상계 665,,1500,"미끄럼대, 의자, 화장실","거꾸로매달리기, 싸이드파도타기, 전신싸이클, 양팔줄당기기, 역기올리기, 온몸노젓기, 윗몸일으키기, 온몸들어올리기, 온몸스텝밟기, 전신싸이클, 전신하늘걷기, 크로스컨츄리, 트윈터닝암, 허리돌리기",,,,,,37.66165265,127.0561232,,,운동
671,노원구,어린이공원,민들레어린이공원,서울특별시 노원구 노원로 564,서울특별시 노원구 상계 667,,1780.2,"조합놀이대, 음수대, 의자, 화장실","트윈워밍암, 레그프레스, 체어플, 크로스컨트리, 롤링웨이스트",,,,,,37.66165265,127.056156,,,운동
672,노원구,어린이공원,달빛어린이공원,서울특별시 노원구 노원로 532,,,1500,"미끄럼대, 파고라, 화장실","싸이드파도타기, 크로스워킹, 스탠드업, 상체근육풀기, 허리돌리기",,,,,,37.66461686,127.0598157,,,운동
673,노원구,어린이공원,용화어린이공원,서울특별시 노원구 동일로221길 32,서울특별시 노원구 상계 695-1,,1500,"미끄럼대, 그네, 조합놀이대, 음수대","풀웨이트, 사이드스윙, 트위스트머신, 스카이워킹",,,,,,37.65916904,127.057173,,,운동
674,노원구,어린이공원,온곡어린이공원,서울특별시 노원구 동일로 1456,,,1500.1,"미끄럼대, 화장실","허리돌리기, 어깨유연성운동, 롤링웨이브, 롤스트레칭, 체어웨이트, 공중걷기, 온몸근육풀기, 양팔줄당기기",,,,,,37.66067691,127.0614944,,,운동
675,노원구,어린이공원,한아름어린이공원,서울특별시 노원구 상계로1길 38,서울특별시 노원구 상계 692-3,,1500.2,"조합놀이대, 음수대, 파고라","트윈트위스트, 크로스컨트리, 롤링웨이스트, 온몸근육풀기, 양팔줄당기기, 윗몸일으키기, 달리기",,,,,,37.65771438,127.061696,,,운동
676,노원구,어린이공원,채송화어린이공원,서울특별시 노원구 동일로 215길 48,서울특별시 노원구 상계 737-1,,1500,"조합놀이대, 의자, 화장실","허리돌리기, 공중걷기, 파도타기, 달리기",,,,,,37.65081562,127.0561513,,,운동
677,노원구,어린이공원,기린어린이공원,서울특별시 노원구 동일로 215길 48,서울특별시 노원구 상계 737-3,,1500.1,"파고라, 조합놀이대, 의자, 화장실","등허리지압기, 파도타기, 허리돌리기",,,,,,37.65081562,127.0561513,,,운동
678,노원구,어린이공원,엄지어린이공원,서울특별시 노원구 동일로216길 47,서울특별시 노원구 상계 720-4,,1500.1,"파고라, 조합놀이대, 음수대","달리기, 허리돌리기, 공중걷기, 자전거",,,,,,37.65298864,127.0635596,,,운동
679,노원구,어린이공원,소망어린이공원,서울특별시 노원구 노해로 508,서울특별시 노원구 상계 720-1,,1500,"스페이스네트, 조합놀이대","허리돌리기, 공중걷기",,,,,,37.65470266,127.0661902,,,운동
680,노원구,어린이공원,까치어린이공원,서울특별시 노원구 동일로213길 52,서울특별시 노원구 상계동 741-1,,1500.2,"조합놀이대, 의자",자가발전자전거,,,,,,37.64825944,127.0582117,,,운동
681,노원구,어린이공원,감나무어린이공원,서울특별시 노원구 동일로 213길 52,서울특별시 노원구 상계 742-2,,1500.3,"파고라, 조합놀이대, 음수대, 화장실",,,,,,,37.64825944,127.0582117,,,
682,노원구,어린이공원,신기루어린이공원,서울특별시 노원구 동일로 214길 2-2,,,1500.1,"미끄럼대, 그네",,,,,,,37.64894575,127.0623792,,,
683,노원구,어린이공원,물보라어린이공원,서울특별시 노원구 동일로216길 92,서울특별시 노원구 상계 756,,1500.1,"미끄럼대, 그네","허리돌리기, 벤치프레스, 온몸근육풀기, 양팔줄당기기",,,,,,37.65052144,127.0673514,,,운동
684,노원구,어린이공원,선녀어린이공원,"서울특별시 노원구 덕릉로 459-21(상계동, 상계주공1단지아파트)",서울특별시 노원구 상계 767-2,,1500.2,"파고라, 조합놀이대, 의자","철봉, 트윈워밍암, 레그프레스, 거꾸로매달리기, 허리돌리기",,,,,,37.64630934,127.058958,,,운동
685,노원구,어린이공원,사랑어린이공원,서울특별시 노원구 동일로 213길 21,서울특별시 노원구 상계 765-1,,2540.3,"파고라, 조합놀이대, 의자, 음수대","체어웨이트, 풀웨이트, 크로스컨트리, 롤링웨이스트",,,,,,37.64771073,127.0600197,,,운동
686,노원구,어린이공원,들국화어린이공원,서울특별시 노원구 동일로207길 50(중계동),서울특별시 노원구 중계 501,,3413.6,"조합놀이대, 그네, 의자, 화장실","레그프레스, 달리기, 등허리지압기, 노젓기, 허리돌리기, 공중걷기, 파도타기",,,,,,37.64282675,127.0612848,,,운동
687,노원구,어린이공원,백합어린이공원,서울특별시 노원구 노원로 331,서울특별시 노원구 중계동 514-4,,4924.2,"파고라, 조합놀이대, 의자, 화장실","상체근육풀기, 허리돌리기, 공중걷기, 철봉, 온몸밀어올리기,",,,,,,37.64617737,127.069659,,,운동
688,노원구,어린이공원,해바라기어린이공원,서울특별시 노원구 공릉로59가길 28,서울특별시 노원구 하계 277,,4504,"조합놀이대, 화장실, 파고라, 운동장","허리돌리기, 어깨유연성운동, 파도타기",,,,,,37.63463318,127.0709579,,,운동
689,노원구,어린이공원,하계어린이공원,서울특별시 노원구 공릉로55길 88,서울특별시 노원구 하계 273-3,,6128.9,"조합놀이대, 그네, 시소, 화장실",,,,,,,37.63204371,127.067951,,,
690,노원구,어린이공원,중현어린이공원,서울특별시 노원구 섬밭로 181,서울특별시 노원구 하계 272-1,,7123.5,"파고라, 조합놀이대, 화장실","달리기, 평행봉, 파도타기",,,,,,37.63251336,127.065953,,,운동
691,노원구,어린이공원,중평어린이공원,서울특별시 노원구 섬밭로 241,서울특별시 노원구 하계 271-1,,5840.5,"파고라, 조합놀이대, 화장실",,,,,,,37.63753475,127.0639634,,,
692,노원구,어린이공원,꿈나라어린이공원,서울특별시 노원구 덕릉로76길 29,서울특별시 노원구 중계 358-1,,1623,"파고라, 조합놀이대, 의자","싣업머신, 체스트업머신, 워킹트레이너머신, 역기올리기, 허리돌리기, 평행봉",,,,,,37.6558211,127.076114,,,운동
693,노원구,어린이공원,새싹어린이공원,서울특별시 노원구 중계로 230,서울특별시 노원구 중계 359-2,,1516.9,"파고라, 조합놀이대, 의자","크로스컨트리, 트윈트위스트, 롤링웨이스트",,,,,,37.65101414,127.0750484,,,운동
694,노원구,어린이공원,천보어린이공원,서울특별시 노원구 중계로184,서울특별시 노원구 중계로 184,,1504.1,"파고라, 조합놀이대, 의자","노젓기, 달리기, 자전거, 크로스컨트리, 트윈트위스트, 롤링웨이스트, 상체근육풀기, ",,,,,,37.65110792,127.0795991,,,운동
